W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName,download_timestamp
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.5,4.5,1.0,0.0,0.14285714,0.14285714,0.0,0.5,0.0,1.0,4.475663852691651,-4.475663852691651,0.0,23.0,23.0,2026,Tommy Brandenburg,WASH,sa3027588,,/players/tommy-brandenburg/sa3027588/stats/pitching,291,University of Washington ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.66666667,0.0,0.0,0.0,0.0,1.0,-0.15892438888549787,0.15892438888549787,0.66666667,21.0,21.0,2026,Garrett Brewer,AUB,sa3027662,,/players/garrett-brewer/sa3027662/stats/pitching,18,Auburn University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.4000001287460355,10.800000257492071,0.5,0.0,0.125,0.25,0.0,1.2000000286102301,0.0,1.0,7.772165303230288,-7.772165303230288,-0.125,,,2026,Walker Brodt,WIN,sa3027735,,/players/walker-brodt/sa3027735/stats/pitching,301,Winthrop University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,20.24999939650299,6.74999979883433,3.0,0.0,0.6,0.2,0.0,0.7499999776482589,0.0,1.0,2.223161001503466,-2.223161001503466,0.4,21.0,21.0,2026,Braxton Brooks,WES,sa3027749,,/players/braxton-brooks/sa3027749/stats/batting,312,University of West Georgia ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.800000257492071,5.4000001287460355,2.0,0.0,0.28571429,0.14285714,0.0,0.6000000143051151,0.0,1.0,5.673160963058472,-5.673160963058472,0.14285714,23.0,23.0,2026,Grant Brooks,JAX,sa3027757,,/players/grant-brooks/sa3027757/stats/batting,109,Jacksonville University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,15.0,3.0,5.0,0.0,0.5,0.1,0.0,0.3333333333333333,0.0,1.0,1.6128452936808273,-1.6128452936808273,0.4,22.0,22.0,2026,Ryder Brooks,UCI,sa3027768,,/players/ryder-brooks/sa3027768/stats/pitching,274,University of California Irvine ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.473160934448242,-4.473160934448242,0.0,21.0,21.0,2026,Carson Brower,BELL,sa3027790,,/players/carson-brower/sa3027790/stats/pitching,23,Bellarmine University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,1.0,0.0,0.14285714,0.0,0.14285714,0.5,0.16666667,1.0,3.0775196075439455,-3.0775196075439455,0.14285714,,,2026,Gunnar Brown,UTSA,sa3027829,,/players/gunnar-brown/sa3027829/stats/pitching,262,University of Texas at San Antonio ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.16666667,0.16666667,0.25,2.0,0.33333333,1.0,8.80596990585327,-8.80596990585327,0.0,21.0,21.0,2026,Jake Brown,CMU,sa3027843,,/players/jake-brown/sa3027843/stats/pitching,44,Central Michigan University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,20.24999939650299,20.24999939650299,1.0,0.0,0.42857143,0.42857143,0.0,2.2499999329447764,0.0,1.0,5.755872373282911,-5.755872373282911,0.0,23.0,23.0,2026,Drew Bryan,DUKE,sa3027924,,/players/drew-bryan/sa3027924/stats/pitching,64,Duke University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4000001287460355,0.0,1.0,0.0,0.16666667,0.0,0.16666667,0.6000000143051151,0.2,1.0,2.0604963016510007,-2.0604963016510007,0.16666667,21.0,21.0,2026,Tyler Bryan,HOU,sa3027931,,/players/tyler-bryan/sa3027931/stats/pitching,98,University of Houston ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.100000193119053,0.0,3.0,0.0,0.27272727,0.0,0.09090909,0.30000000715255754,0.125,1.0,1.4604962873458853,-1.4604962873458853,0.27272727,23.0,23.0,2026,Caleb Bunch,BAY,sa3028008,,/players/caleb-bunch/sa3028008/stats/pitching,21,Baylor University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,0.44444444,0.0,0.0,0.0,0.0,1.0,0.7892804463704435,-0.7892804463704435,0.44444444,21.0,21.0,2026,Landen Burch,MTSU,sa3028022,,/players/landen-burch/sa3028022/stats/pitching,152,Middle Tennessee State University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,10.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,11.571428965549092,7.714285977032729,1.5,0.0,0.3,0.2,0.14285714,1.2857143295054547,0.25,1.0,4.857879532599938,-4.857879532599938,0.1,20.0,20.0,2026,Bauer Burkart,PRES,sa3028055,,/players/bauer-burkart/sa3028055/stats/batting,208,Presbyterian College ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,10.8,5.4,2.0,0.0,0.31578947,0.15789474,0.0,0.6,0.0,1.0,4.265508842468262,-4.265508842468262,0.15789474,,,2026,Zack Busick,LR,sa3028142,,/players/zack-busick/sa3028142/stats/pitching,15,University of Arkansas Little Rock ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,27.0,18.0,1.5,0.0,0.6,0.4,0.0,2.0,0.0,1.0,3.505872440338135,-3.505872440338135,0.2,21.0,21.0,2026,Porter Buursema,GT,sa3028181,,/players/porter-buursema/sa3028181/stats/pitching,88,Georgia Institute of Technology ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4000001287460355,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,2.2559470844268796,-2.2559470844268796,0.2,,,2026,Harry Cain,KENN,sa3028246,,/players/harry-cain/sa3028246/stats/pitching,115,Kennesaw State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.2,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.272727006723079,2.4545454013446157,5.0,0.0,0.35714286,0.07142857,0.07692308,0.5454545336321368,0.125,1.0,1.3514054625487517,-1.3514054625487517,0.28571429,22.0,22.0,2026,Ethan Calder,BAY,sa3028255,,/players/ethan-calder/sa3028255/stats/batting,21,Baylor University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.2,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.272727006723079,0.0,5.0,0.0,0.38461538,0.0,0.30769231,1.0909090672642736,0.5,1.0,1.1138029429538179,-1.1138029429538179,0.38461538,21.0,21.0,2026,Hudson Calhoun,MISS,sa3028264,,/players/hudson-calhoun/sa3028264/stats/pitching,154,University of Mississippi ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.74999979883433,0.0,0.0,0.0,0.33333333,0.0,0.7499999776482589,0.0,1.0,5.755872373282911,-5.755872373282911,-0.33333333,22.0,22.0,2026,Kayden Campbell,GT,sa3028335,,/players/kayden-campbell/sa3028335/stats/pitching,88,Georgia Institute of Technology ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,9.0,13.5,0.66666667,0.0,0.22222222,0.33333333,0.0,1.5,0.0,1.0,11.691100311279296,-11.691100311279296,-0.11111111,,,2026,Billy Canale,LEM,sa3028349,,/players/billy-canale/sa3028349/stats/pitching,120,Le Moyne College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.66666667,0.0,0.0,0.0,0.0,1.0,-0.024336147308349432,0.024336147308349432,0.66666667,23.0,23.0,2026,Luke Carrell,OSU,sa3028491,,/players/luke-carrell/sa3028491/stats/pitching,194,Ohio State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,1.0,0.0,0.125,0.0,0.25,1.0,0.28571429,1.0,3.0775196075439455,-3.0775196075439455,0.125,23.0,23.0,2026,Chase Carson,CLT,sa3028512,,/players/chase-carson/sa3028512/stats/pitching,186,University of North Carolina Charlotte ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,0.18181818,0.09090909,0.0,0.3333333333333333,0.0,1.0,3.1226137797037765,-3.1226137797037765,0.09090909,,,2026,Jake Carvajal,NMSU,sa3028549,,/players/jake-carvajal/sa3028549/stats/pitching,169,New Mexico State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,20.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,14.4,1.8,8.0,0.0,0.4,0.05,0.15789474,0.8,0.27272727,1.0,2.2059699058532716,-2.2059699058532716,0.35,22.0,22.0,2026,Ciaran Caughey,KENT,sa3028658,,/players/ciaran-caughey/sa3028658/stats/pitching,116,Kent State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.74999979883433,6.74999979883433,1.0,0.0,0.2,0.2,0.0,0.7499999776482589,0.0,1.0,8.289244276285174,-8.289244276285174,0.0,22.0,22.0,2026,Preston Chaudoin,MUR,sa3028793,,/players/preston-chaudoin/sa3028793/stats/pitching,162,Murray State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.505872440338135,-3.505872440338135,0.0,,,2026,Bobby Chicoine,BC,sa3028838,,/players/bobby-chicoine/sa3028838/stats/pitching,26,Boston College ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.74999979883433,0.0,1.0,0.0,0.2,0.0,0.2,0.7499999776482589,0.25,1.0,2.005872485041617,-2.005872485041617,0.2,25.0,25.0,2026,Tom Chmielewski,UNC,sa3028860,,/players/tom-chmielewski/sa3028860/stats/pitching,175,University of North Carolina Chapel Hill ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.464837265014648,-8.464837265014648,-1.0,21.0,21.0,2026,Ashton Chronister,XAV,sa3028904,,/players/ashton-chronister/sa3028904/stats/pitching,305,Xavier University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.25,0.0,0.25,1.0,0.33333333,1.0,1.505872440338135,-1.505872440338135,0.25,,,2026,Cole Clark,CAL,sa3028974,,/players/cole-clark/sa3028974/stats/pitching,37,University of California Berkeley ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,15.75,0.0,7.0,0.0,0.4375,0.0,0.14285714,0.5,0.28571429,1.0,1.8410756111145021,-1.8410756111145021,0.4375,,,2026,Ben Cleaver,UK,sa3029018,,/players/ben-cleaver/sa3029018/stats/pitching,117,University of Kentucky ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,9.0,2.0,0.0,0.4,0.2,0.0,1.0,0.0,1.0,5.975663852691651,-5.975663852691651,0.2,22.0,22.0,2026,Grant Cleavinger,NEB,sa3029019,,/players/grant-cleavinger/sa3029019/stats/pitching,164,University of Nebraska Lincoln ,2026-02-16T17:25:50.682125
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,0.5,10.077519607543945,-10.077519607543945,0.0,,,2026,Will Clements,TULN,sa3029031,,/players/will-clements/sa3029031/stats/pitching,273,Tulane University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.33333333,0.0,0.33333333,1.0,0.5,1.0,2.265508842468262,-2.265508842468262,0.33333333,,,2026,Jack Cline,LR,sa3029054,,/players/jack-cline/sa3029054/stats/pitching,15,University of Arkansas Little Rock ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.800000257492071,5.4000001287460355,2.0,0.0,0.28571429,0.14285714,0.0,0.6000000143051151,0.0,1.0,5.186403207778931,-5.186403207778931,0.14285714,22.0,22.0,2026,Morgan Codron,PORT,sa3029091,,/players/morgan-codron/sa3029091/stats/pitching,206,University of Portland ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,18.0,18.0,1.0,0.0,0.4,0.4,0.0,2.0,0.0,1.0,6.665856552124024,-6.665856552124024,0.0,,,2026,Aidan Colagrande,STBK,sa3029122,,/players/aidan-colagrande/sa3029122/stats/pitching,253,Stony Brook University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,17.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,11.25,4.5,2.5,0.0,0.29411765,0.11764706,0.2,1.25,0.3,0.6,2.505872440338135,-2.505872440338135,0.17647059,22.0,22.0,2026,A.J. Colarusso,BC,sa3029125,,/players/aj-colarusso/sa3029125/stats/pitching,26,Boston College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.5,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5058724403381349,-0.5058724403381349,0.5,22.0,22.0,2026,Joey Colucci,UVA,sa3029216,,/players/joey-colucci/sa3029216/stats/pitching,285,University of Virginia ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.665856552124024,-4.665856552124024,0.0,22.0,22.0,2026,Nick Coniglio,NE,sa3029241,,/players/nick-coniglio/sa3029241/stats/pitching,181,Northeastern University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.5,1.5,5.0,0.0,0.2173913,0.04347826,0.09090909,0.5,0.11764706,0.66666667,3.098842175801595,-3.098842175801595,0.17391304,23.0,23.0,2026,Tyler Conklin,EIU,sa3029244,,/players/tyler-conklin/sa3029244/stats/pitching,69,Eastern Illinois University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,18.0,4.5,4.0,0.0,0.4,0.1,0.25,1.5,0.5,1.0,3.0775196075439455,-3.0775196075439455,0.3,21.0,21.0,2026,Eddie Copper,CLT,sa3029361,,/players/eddie-copper/sa3029361/stats/pitching,186,University of North Carolina Charlotte ,2026-02-16T17:25:50.682125
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2,16.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,17.18181780941231,4.9090908026892315,3.5,0.0,0.4375,0.125,0.14285714,1.0909090672642736,0.28571429,0.25,4.255480354088396,-4.255480354088396,0.3125,22.0,22.0,2026,Christian Coppola,JOES,sa3029363,,/players/christian-coppola/sa3029363/stats/pitching,244,Saint Joseph's University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.99999919533732,0.0,1.0,0.0,0.5,0.0,0.5,2.9999999105930355,1.0,1.0,-1.997190582752233,1.997190582752233,0.5,24.0,24.0,2026,Kyle Cortner,NKU,sa3029423,,/players/kyle-cortner/sa3029423/stats/pitching,189,Northern Kentucky University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,15.0,6.0,2.5,0.0,0.45454545,0.18181818,0.0,0.6666666666666666,0.0,1.0,2.2388318697611496,-2.2388318697611496,0.27272727,,,2026,Josh Cottrill,LONG,sa3029458,,/players/josh-cottrill/sa3029458/stats/pitching,126,Longwood University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.5,9.0,0.5,0.0,0.11111111,0.22222222,0.21428571,1.75,0.25,0.71428571,6.665856552124024,-6.665856552124024,-0.11111111,23.0,23.0,2026,Alec Couture,MONM,sa3029474,,/players/alec-couture/sa3029474/stats/pitching,159,Monmouth University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.9999999105930355,0.5,1.0,3.505872440338135,-3.505872440338135,0.0,22.0,22.0,2026,Luke Craytor,VT,sa3029541,,/players/luke-craytor/sa3029541/stats/pitching,288,Virginia Polytechnic Institute & State University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,22.5,0.0,5.0,0.0,0.71428571,0.0,0.0,0.0,0.0,1.0,0.9506399154663088,-0.9506399154663088,0.71428571,23.0,23.0,2026,Jake Crews,GAST,sa3029558,,/players/jake-crews/sa3029558/stats/pitching,89,Georgia State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.99999919533732,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.5440527081489615,2.5440527081489615,1.0,23.0,23.0,2026,Nate Crider,LT,sa3029561,,/players/nate-crider/sa3029561/stats/pitching,132,Louisiana Tech University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333,1.4999999552965178,0.33333333,1.0,8.486403045058253,-8.486403045058253,0.0,21.0,21.0,2026,Kam Croghan,PEPP,sa3029576,,/players/kam-croghan/sa3029576/stats/pitching,204,Pepperdine University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.6,0.0,7.0,0.0,0.41176471,0.0,0.17647059,0.6,0.3,1.0,0.7058724403381351,-0.7058724403381351,0.41176471,21.0,21.0,2026,Preston Crowl,VT,sa3029616,,/players/preston-crowl/sa3029616/stats/pitching,288,Virginia Polytechnic Institute & State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333,2.9999999105930355,0.33333333,1.0,4.758942794799805,-4.758942794799805,0.0,22.0,22.0,2026,Cade Cushing,SJSU,sa3029734,,/players/cade-cushing/sa3029734/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.4000001287460355,0.0,1.0,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,6.465434851646425,-6.465434851646425,0.16666667,21.0,21.0,2026,Jake Dally,BING,sa3029794,,/players/jake-dally/sa3029794/stats/batting,25,State University of New York at Binghamton ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,13.5,1.5,9.0,0.0,0.42857143,0.04761905,0.1,0.5,0.18181818,1.0,1.0058724403381354,-1.0058724403381354,0.38095238,,,2026,Wyatt Danilowicz,LOU,sa3029833,,/players/wyatt-danilowicz/sa3029833/stats/pitching,129,University of Louisville ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4000001287460355,0.0,0.0,0.0,0.25,0.0,0.6000000143051151,0.0,1.0,5.641075654029848,-5.641075654029848,-0.25,22.0,22.0,2026,Ethan Darden,TA&M,sa3029845,,/players/ethan-darden/sa3029845/stats/pitching,263,Texas A&M University College Station ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.66666667,0.0,0.0,0.0,0.0,1.0,-0.04807691574096662,0.04807691574096662,0.66666667,,,2026,Champ Davis,WOF,sa3029893,,/players/champ-davis/sa3029893/stats/batting,303,Wofford College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,15.428571954065458,3.8571429885163644,4.0,0.0,0.57142857,0.14285714,0.16666667,0.8571428863369699,0.5,1.0,2.307782699623884,-2.307782699623884,0.42857143,,,2026,Kellen Davis,ODU,sa3029919,,/players/kellen-davis/sa3029919/stats/pitching,197,Old Dominion University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,19.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,12.6,5.4,2.33333333,0.0,0.36842105,0.15789474,0.125,1.0,0.22222222,1.0,2.505872440338135,-2.505872440338135,0.21052632,20.0,20.0,2026,Jason DeCaro,UNC,sa3029991,,/players/jason-decaro/sa3029991/stats/pitching,175,University of North Carolina Chapel Hill ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.74999979883433,6.74999979883433,1.0,0.0,0.125,0.125,0.28571429,2.2499999329447764,0.33333333,0.66666667,4.72566383033991,-4.72566383033991,0.0,,,2026,Ben DeMell,PSU,sa3030123,,/players/ben-demell/sa3030123/stats/pitching,203,Pennsylvania State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,21.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,18.0,0.0,12.0,0.0,0.57142857,0.0,0.10526316,0.3333333333333333,0.28571429,1.0,1.4731609344482424,-1.4731609344482424,0.57142857,20.0,20.0,2026,Evan Dempsey,FGCU,sa3030134,,/players/evan-dempsey/sa3030134/stats/pitching,79,Florida Gulf Coast University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.2,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4000001287460355,0.0,1.0,0.0,0.14285714,0.0,0.28571429,1.2000000286102301,0.33333333,0.5,2.7756638240814206,-2.7756638240814206,0.14285714,,,2026,Gavin DeVooght,MICH,sa3030233,,/players/gavin-devooght/sa3030233/stats/pitching,150,University of Michigan ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9756638526916506,-3.9756638526916506,0.0,,,2026,Drew Dickson,NU,sa3030290,,/players/drew-dickson/sa3030290/stats/pitching,184,Northwestern University ,2026-02-16T17:25:50.682125
