Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2025,Jake Maroney,San Jose State,JR,C,0.231,0.291,0.254,0.544,45,153,134,18,31,3,0,0,15,1,11,36,1,1,23.5%,7.2%,3.26,0.022,0.31,0.264,9,-14,40,37.8%,23.5%,38.8%,10.2%,0.0%
2025,Jake Martinez,UT Arlington,JR,CF,0.28,0.321,0.341,0.662,44,194,182,33,51,8,0,1,17,2,9,33,6,2,17.0%,4.6%,3.7,0.06,0.338,0.31,19,-11,64,47.6%,15.0%,37.4%,10.2%,1.8%
2025,Jake McCoy,San Jose State,JR,LF,0.299,0.356,0.519,0.875,53,205,187,31,56,8,3,9,39,6,11,48,0,0,23.4%,5.4%,4.33,0.219,0.359,0.389,33,1,104,41.8%,22.7%,35.5%,12.1%,18.0%
2025,Jake McCutcheon,Missouri State,JR,LF,0.358,0.444,0.647,1.091,55,260,218,56,78,14,2,15,54,3,34,40,10,4,15.4%,13.1%,1.18,0.289,0.377,0.473,60,19,147,44.1%,20.1%,35.8%,5.0%,23.4%
2025,Jake Millan,Florida Atlantic,SR,1B,0.218,0.302,0.425,0.727,51,223,193,37,42,10,0,10,44,7,18,60,1,1,26.9%,8.1%,3.32,0.207,0.252,0.326,25,-10,72,29.0%,20.3%,50.7%,15.9%,14.3%
2025,Jake Minarik,UNC Asheville,FR,RF,0.317,0.37,0.593,0.964,39,135,123,21,39,7,0,9,23,4,7,29,2,1,21.5%,5.2%,4.13,0.276,0.349,0.421,25,4,120,44.2%,15.8%,40.0%,5.3%,23.7%
2025,Jake Munroe,Louisville,JR,3B,0.346,0.451,0.593,1.044,66,299,243,68,84,13,4,13,61,12,38,50,2,2,16.7%,12.7%,1.31,0.247,0.386,0.464,66,20,143,43.9%,16.3%,39.8%,5.6%,16.7%
2025,Jake Ogden,Miami,JR,SS,0.336,0.402,0.5,0.902,62,285,250,63,84,14,0,9,36,6,23,41,13,0,14.4%,8.1%,1.78,0.164,0.371,0.408,51,6,114,36.3%,20.6%,43.1%,7.8%,10.2%
2025,Jake Paulick,Northern Kentucky,SO,C,0.265,0.404,0.518,0.922,47,210,166,39,44,16,1,8,41,10,30,39,5,1,18.6%,14.3%,1.3,0.253,0.298,0.417,39,6,118,44.4%,9.5%,46.0%,7.1%,13.8%
2025,Jake Pereira,UNC Asheville,FR,CF,0.234,0.261,0.352,0.613,45,156,145,19,34,6,4,1,25,2,4,29,9,1,18.6%,2.6%,7.15,0.117,0.282,0.278,11,-13,47,52.6%,12.1%,35.3%,6.9%,2.4%
2025,Jake Perry,Minnesota,SR,3B,0.227,0.298,0.34,0.639,44,161,141,12,32,4,0,4,26,1,15,26,0,0,16.1%,9.3%,1.73,0.113,0.243,0.295,14,-11,56,52.1%,11.8%,36.1%,6.7%,9.3%
2025,Jake Radosevich,Lindenwood,JR,C,0.297,0.366,0.505,0.87,54,238,212,29,63,14,0,10,48,2,22,48,0,0,20.2%,9.2%,2.2,0.208,0.34,0.389,39,2,104,38.9%,22.2%,38.9%,8.0%,15.9%
2025,Jake Randolph,Presbyterian,JR,DH,0.329,0.4,0.41,0.81,49,200,173,32,57,6,1,2,32,8,15,16,6,2,8.0%,7.5%,1.07,0.081,0.346,0.377,30,-1,98,50.6%,13.1%,36.3%,5.6%,3.4%
2025,Jake Schaffner,North Dakota State,SO,SS,0.367,0.435,0.467,0.902,55,262,229,49,84,9,4,2,21,7,22,27,18,6,10.3%,8.4%,1.23,0.1,0.406,0.416,48,7,118,44.6%,23.6%,31.8%,7.2%,3.2%
2025,Jake Souders,Samford,FR,RF,0.326,0.391,0.5,0.891,57,253,224,51,73,13,1,8,46,1,25,49,14,1,19.4%,9.9%,1.96,0.174,0.382,0.402,44,4,111,45.5%,15.3%,39.2%,5.1%,11.6%
2025,Jake Sparks,Siena,SO,3B,0.319,0.395,0.601,0.996,54,246,213,38,68,16,1,14,52,9,19,63,1,0,25.6%,7.7%,3.32,0.282,0.391,0.436,49,11,128,32.9%,15.7%,51.4%,7.9%,19.4%
2025,Jake Stadler,Indiana,SR,C,0.272,0.432,0.408,0.84,43,140,103,25,28,3,1,3,16,9,20,11,0,0,7.9%,14.3%,0.55,0.136,0.281,0.403,24,2,111,40.0%,8.9%,51.1%,14.4%,6.5%
2025,Jake Tandy,Pacific,JR,DH,0.304,0.37,0.44,0.81,52,210,184,26,56,10,0,5,26,2,19,35,1,1,16.7%,9.0%,1.86,0.136,0.347,0.37,31,-2,94,39.1%,22.5%,38.4%,3.3%,8.6%
2025,Jake Wagoner,Seattle,SO,C,0.289,0.353,0.446,0.799,45,186,166,22,48,10,2,4,23,2,15,20,1,0,10.8%,8.1%,1.33,0.157,0.308,0.364,27,-3,91,59.2%,12.9%,27.9%,4.1%,9.8%
2025,Jake Whitlinger,Lehigh,SR,CF,0.282,0.396,0.431,0.827,48,221,181,51,51,9,0,6,27,15,20,25,21,3,11.3%,9.0%,1.26,0.149,0.298,0.387,36,1,103,49.0%,18.3%,32.7%,4.6%,12.0%
2025,Jake Williams,Yale,SR,2B,0.321,0.424,0.479,0.902,42,204,165,35,53,11,3,3,38,3,30,20,10,2,9.8%,14.7%,0.67,0.158,0.34,0.413,37,5,116,40.1%,20.4%,39.5%,10.9%,5.2%
2025,Jakob Bullard,Northern Colorado,GR,1B,0.297,0.416,0.412,0.828,43,186,148,30,44,4,2,3,23,8,25,41,2,0,22.0%,13.4%,1.64,0.115,0.38,0.388,30,1,104,44.1%,26.1%,29.7%,3.6%,9.1%
2025,Jakob Poturnak,Sacramento State,SO,3B,0.309,0.357,0.541,0.898,58,255,233,36,72,13,1,13,52,1,18,62,0,1,24.3%,7.1%,3.42,0.232,0.366,0.393,42,3,106,44.6%,14.3%,41.1%,9.1%,18.1%
2025,Jalan Jones,Norfolk State,SO,LF,0.32,0.396,0.537,0.933,42,197,175,34,56,10,2,8,33,5,17,48,12,4,24.4%,8.6%,2.84,0.217,0.403,0.419,37,6,119,35.0%,23.6%,41.5%,4.9%,15.7%
2025,Jalen Fithian,Tennessee-Martin,SR,CF,0.298,0.386,0.422,0.808,53,255,218,41,65,16,1,3,20,9,24,32,37,5,12.5%,9.4%,1.33,0.124,0.333,0.375,39,-1,97,32.4%,22.2%,45.4%,10.8%,3.6%
2025,Jalen Niles,Florida A&M,GR,SS,0.263,0.369,0.309,0.678,52,183,152,39,40,4,0,1,11,4,22,38,8,2,20.8%,12.0%,1.73,0.046,0.342,0.332,21,-7,75,43.1%,22.0%,34.9%,10.1%,2.6%
2025,Jalin Flores,Texas,JR,SS,0.239,0.317,0.491,0.809,58,268,234,48,56,18,1,13,54,6,23,59,4,2,22.0%,8.6%,2.56,0.252,0.257,0.355,36,-6,86,32.4%,12.5%,55.7%,13.1%,13.3%
2025,Jalon Mack,Southern,SR,DH,0.317,0.46,0.514,0.974,42,187,142,36,45,9,2,5,45,4,37,36,25,8,19.3%,19.8%,0.97,0.197,0.381,0.444,39,9,132,52.2%,10.9%,37.0%,6.5%,14.7%
2025,Jamal Ritter,Norfolk State,GR,CF,0.313,0.429,0.563,0.992,42,198,160,44,50,12,2,8,27,4,31,35,23,4,17.7%,15.7%,1.13,0.25,0.35,0.44,40,9,130,37.3%,18.3%,44.4%,7.1%,14.3%
2025,James Agabedis,Tulane,JR,3B,0.26,0.376,0.452,0.828,45,129,104,21,27,6,1,4,21,7,13,26,3,1,20.2%,10.1%,2.0,0.192,0.307,0.381,20,0,100,42.7%,12.0%,45.3%,9.3%,11.8%
2025,James Castagnola,UC Irvine,SO,1B,0.269,0.405,0.429,0.835,48,199,156,32,42,7,0,6,28,11,26,38,2,1,19.1%,13.1%,1.46,0.16,0.316,0.391,33,2,105,50.8%,13.3%,35.8%,3.3%,14.0%
2025,James Harris,Illinois-Chicago,SR,1B,0.315,0.404,0.457,0.861,47,196,162,22,51,9,1,4,27,5,22,39,0,2,19.9%,11.2%,1.78,0.142,0.382,0.396,33,2,107,53.7%,13.8%,32.5%,1.6%,10.0%
2025,James Kemp,Iona,GR,1B,0.365,0.476,0.625,1.101,52,248,200,41,73,12,2,12,57,13,32,40,2,2,16.1%,12.9%,1.25,0.26,0.404,0.486,60,21,154,36.8%,22.6%,40.6%,4.5%,19.0%
2025,James Layman,Wofford,JR,3B,0.369,0.493,0.484,0.977,49,205,157,46,58,11,2,1,33,15,26,43,23,6,21.0%,12.7%,1.65,0.115,0.491,0.458,45,13,140,45.5%,20.5%,33.9%,3.6%,2.6%
2025,James Murphy,High Point,GR,SS,0.259,0.422,0.53,0.952,53,241,185,64,48,9,1,13,39,24,28,56,11,4,23.2%,11.6%,2.0,0.27,0.302,0.432,47,10,126,44.8%,19.2%,36.0%,8.0%,28.9%
2025,James Nelson,Longwood,GR,RF,0.323,0.406,0.545,0.951,50,228,189,33,61,16,1,8,49,7,23,38,6,3,16.7%,10.1%,1.65,0.222,0.358,0.421,43,7,120,41.6%,17.5%,40.9%,1.3%,12.7%
2025,James Nunnallee,Virginia,FR,RF,0.296,0.407,0.401,0.808,48,174,142,38,42,12,0,1,26,10,18,13,9,3,7.5%,10.3%,0.73,0.106,0.315,0.383,27,0,101,50.8%,13.8%,35.4%,6.9%,2.2%
2025,James Quinn-Irons,George Mason,JR,CF,0.419,0.523,0.734,1.258,61,298,241,74,101,24,2,16,85,16,39,46,36,7,15.4%,13.1%,1.18,0.315,0.47,0.542,85,38,183,39.2%,16.1%,44.6%,6.5%,19.3%
2025,James Taussig,UTSA,SR,RF,0.338,0.437,0.574,1.011,54,239,195,45,66,14,1,10,65,10,28,41,4,0,17.2%,11.7%,1.47,0.236,0.376,0.449,50,13,135,44.3%,19.0%,36.7%,6.3%,17.2%
2025,James Ward,Radford,GR,3B,0.349,0.446,0.613,1.059,56,260,212,50,74,18,1,12,56,18,23,35,6,1,13.5%,8.8%,1.53,0.264,0.365,0.467,59,18,144,36.3%,18.4%,45.3%,3.9%,14.8%
2025,Jameson Martin,Minnesota,FR,3B,0.213,0.349,0.402,0.751,41,152,122,30,26,2,0,7,20,4,22,39,8,0,25.7%,14.5%,1.77,0.189,0.247,0.349,20,-4,83,53.0%,12.0%,34.9%,7.2%,24.1%
2025,Jamie Daly,Davidson,FR,CF,0.318,0.437,0.541,0.978,47,211,170,47,54,12,1,8,36,10,26,47,4,1,22.3%,12.3%,1.81,0.224,0.4,0.444,44,11,132,40.7%,20.4%,38.9%,9.7%,18.2%
2025,Jamie Laskofski,William & Mary,FR,3B,0.36,0.42,0.467,0.888,54,245,214,54,77,11,3,2,42,2,24,22,12,4,9.0%,9.8%,0.92,0.107,0.385,0.406,43,5,113,44.8%,21.4%,33.9%,5.2%,3.1%
2025,Jamie Palmese,East Tennessee State,SO,CF,0.297,0.389,0.594,0.983,58,266,229,58,68,13,2,17,51,5,30,53,15,1,19.9%,11.3%,1.76,0.297,0.319,0.431,52,11,125,49.7%,14.9%,35.4%,4.6%,27.4%
2025,Jared Beebe,St. John’s,SR,1B,0.356,0.425,0.556,0.981,53,263,225,47,80,24,3,5,55,12,19,30,0,0,11.4%,7.2%,1.58,0.2,0.385,0.439,53,12,130,41.0%,19.0%,40.0%,4.0%,6.3%
2025,Jared Davis,Virginia Tech,JR,2B,0.283,0.367,0.493,0.86,54,239,205,43,58,14,1,9,44,8,21,37,14,5,15.5%,8.8%,1.76,0.21,0.302,0.387,38,1,103,50.6%,18.3%,31.1%,6.7%,17.6%
2025,Jared Jones,LSU,JR,1B,0.323,0.414,0.613,1.027,68,326,279,66,90,15,0,22,76,7,38,85,5,4,26.1%,11.7%,2.23,0.29,0.391,0.447,68,17,134,29.4%,19.8%,50.8%,5.1%,22.0%
2025,Jared Mettam,Saint Mary’s,JR,SS,0.295,0.402,0.411,0.812,54,233,190,42,56,10,0,4,35,11,25,40,13,4,17.2%,10.7%,1.61,0.116,0.349,0.383,37,0,101,51.3%,18.8%,29.9%,3.2%,8.7%
2025,Jared Quandt,Hawaii,SR,RF,0.311,0.418,0.423,0.842,55,240,196,37,61,12,2,2,35,1,38,43,13,3,17.9%,15.8%,1.13,0.112,0.381,0.393,40,2,106,37.9%,19.6%,42.5%,5.9%,3.1%
2025,Jared Stevenson,Seattle,JR,RF,0.26,0.394,0.399,0.793,52,213,173,31,45,9,3,3,27,3,36,55,13,2,25.8%,16.9%,1.53,0.139,0.362,0.376,32,-1,98,42.7%,18.8%,38.5%,5.1%,6.7%
2025,Jared Toby,Albany,SR,RF,0.263,0.374,0.363,0.737,49,203,171,33,45,8,0,3,34,9,22,27,5,2,13.3%,10.8%,1.23,0.099,0.296,0.353,27,-5,86,49.6%,14.2%,36.2%,9.2%,5.9%
2025,Jared Zimbardo,Notre Dame,GR,CF,0.296,0.4,0.395,0.795,42,192,162,26,48,7,0,3,14,10,18,48,10,3,25.0%,9.4%,2.66,0.099,0.405,0.378,30,0,99,45.9%,20.7%,33.3%,4.5%,8.1%
2025,Jarren Advincula,California,SO,2B,0.342,0.41,0.506,0.916,55,267,237,48,81,17,2,6,33,6,22,29,13,2,10.9%,8.2%,1.33,0.165,0.369,0.416,49,7,118,40.9%,22.1%,37.5%,6.7%,7.7%
2025,Jarren Purify,Clemson,FR,2B,0.298,0.417,0.462,0.879,57,264,208,54,62,10,3,6,35,14,32,65,29,4,24.6%,12.1%,2.03,0.163,0.394,0.406,46,5,113,41.5%,19.7%,38.7%,1.4%,10.9%
2025,Jarrett Pokrovsky,Pennsylvania,JR,RF,0.335,0.394,0.533,0.927,41,188,167,25,56,24,0,3,33,5,13,27,4,2,14.4%,6.9%,2.09,0.198,0.379,0.416,35,5,118,46.8%,18.4%,34.8%,8.5%,6.1%
2025,Jaryn Sample,Delaware State,SO,3B,0.279,0.383,0.329,0.712,39,167,140,18,39,4,0,1,21,2,23,20,3,0,12.0%,13.8%,0.87,0.05,0.314,0.346,21,-5,82,50.4%,24.4%,25.2%,2.5%,3.3%
2025,Jase Woita,South Carolina,JR,DH,0.303,0.397,0.513,0.91,45,141,119,21,36,5,1,6,20,3,17,27,0,0,19.1%,12.1%,1.58,0.21,0.341,0.409,25,3,114,51.6%,21.1%,28.4%,7.4%,22.2%
2025,Jason Brown,UMES,GR,LF,0.268,0.372,0.35,0.721,39,154,123,15,33,7,0,1,24,5,17,21,8,2,13.6%,11.0%,1.24,0.081,0.308,0.346,20,-4,82,33.0%,19.6%,47.4%,5.2%,2.2%
2025,Jason Campo,North Carolina A&T,SO,1B,0.204,0.296,0.324,0.62,42,162,142,14,29,5,0,4,27,6,13,51,2,0,31.5%,8.0%,3.94,0.12,0.284,0.294,14,-11,55,41.3%,26.1%,32.6%,5.4%,13.3%
2025,Jason Claiborn,Marist,GR,1B,0.328,0.461,0.423,0.884,54,257,201,39,66,9,2,2,44,9,42,39,21,2,15.2%,16.3%,0.93,0.095,0.395,0.422,48,8,121,55.0%,19.9%,25.2%,2.6%,5.3%
2025,Jason Green,Niagara,SO,C,0.272,0.37,0.574,0.944,44,189,162,33,44,8,1,13,41,4,22,55,0,1,29.1%,11.6%,2.51,0.302,0.326,0.413,34,5,116,36.8%,19.8%,43.4%,4.7%,28.3%
2025,Jason Jelic,Xavier,JR,C,0.209,0.336,0.385,0.721,57,222,182,31,38,10,2,6,30,1,35,74,0,0,33.3%,15.8%,2.11,0.176,0.308,0.337,27,-8,77,33.0%,18.3%,48.6%,8.3%,11.3%
2025,Jason Neff,Villanova,GR,C,0.309,0.417,0.624,1.041,49,217,181,44,56,10,1,15,64,5,29,41,8,2,18.9%,13.4%,1.41,0.315,0.325,0.455,47,13,138,38.3%,17.0%,45.4%,8.5%,23.4%
2025,Jason Torres,Alabama,JR,3B,0.255,0.392,0.443,0.836,59,260,212,37,54,5,1,11,37,13,35,83,0,0,31.9%,13.5%,2.36,0.189,0.364,0.388,42,2,104,37.7%,20.0%,42.3%,8.5%,20.0%
2025,Jason Wachs,Tulane,FR,RF,0.329,0.457,0.467,0.924,51,210,167,46,55,13,2,2,25,8,32,33,5,5,15.7%,15.2%,1.03,0.138,0.398,0.433,42,9,127,54.1%,20.3%,25.6%,2.3%,5.9%
2025,Jason Walk,Oklahoma,SO,CF,0.267,0.386,0.475,0.861,59,271,221,46,59,13,3,9,37,9,35,51,18,5,18.8%,12.9%,1.46,0.208,0.307,0.393,45,3,106,43.4%,13.9%,42.8%,3.6%,12.7%
2025,Javar Williams,Wake Forest,SO,LF,0.271,0.405,0.365,0.769,53,217,170,40,46,4,0,4,32,9,30,45,16,3,20.7%,13.8%,1.5,0.094,0.344,0.37,32,-2,94,51.3%,12.6%,36.1%,8.4%,9.3%
2025,Javier Crespo,Florida International,SR,3B,0.34,0.454,0.476,0.93,47,186,147,30,50,6,1,4,35,7,26,18,3,1,9.7%,14.0%,0.69,0.136,0.359,0.431,36,7,125,56.1%,18.2%,25.8%,4.5%,11.8%
2025,Jax Sorenson,Liberty,JR,1B,0.239,0.366,0.478,0.845,56,254,209,47,50,8,0,14,50,5,38,70,4,0,27.6%,15.0%,1.84,0.239,0.283,0.374,38,-2,96,36.9%,16.3%,46.8%,5.7%,21.2%
2025,Jaxon Holder,Southern Illinois,SR,SS,0.327,0.433,0.518,0.951,51,203,168,45,55,10,2,6,40,2,31,28,13,1,13.8%,15.3%,0.9,0.19,0.36,0.432,40,8,126,30.7%,25.7%,43.6%,6.4%,9.8%
2025,Jaxon Willits,Oklahoma,SO,SS,0.302,0.409,0.495,0.904,60,270,222,56,67,10,3,9,48,4,39,51,13,1,18.9%,14.4%,1.31,0.194,0.349,0.409,48,6,114,39.3%,14.5%,46.2%,4.0%,11.3%
2025,Jaxson West,Florida State,JR,DH,0.236,0.37,0.311,0.68,46,188,148,26,35,5,0,2,17,3,30,16,3,0,8.5%,16.0%,0.53,0.074,0.248,0.334,22,-7,76,44.0%,22.4%,33.6%,11.2%,4.4%
2025,Jay Bant,Monmouth,SR,DH,0.333,0.394,0.538,0.932,50,221,195,31,65,17,1,7,57,7,15,26,1,0,11.8%,6.8%,1.74,0.205,0.349,0.416,41,6,118,37.2%,18.6%,44.2%,3.5%,9.2%
2025,Jay Campbell,Florida A&M,FR,DH,0.315,0.429,0.5,0.929,53,228,184,42,58,16,3,4,40,5,34,47,6,3,20.6%,14.9%,1.38,0.185,0.397,0.425,44,8,123,36.2%,23.9%,39.9%,6.5%,7.3%
2025,Jayce Dobie,Nevada,JR,1B,0.339,0.413,0.531,0.944,47,220,192,42,65,16,0,7,36,4,21,30,3,0,13.6%,9.5%,1.43,0.193,0.372,0.426,42,8,123,37.1%,22.0%,40.9%,8.8%,10.8%
2025,Jayce Tharnish,St. Bonaventure,SO,CF,0.403,0.461,0.597,1.058,46,217,196,59,79,11,3,7,29,4,17,27,32,1,12.4%,7.8%,1.59,0.194,0.444,0.473,50,16,147,52.4%,16.1%,31.5%,6.5%,13.2%
2025,Jayden Asencio,Coppin State,JR,C,0.232,0.346,0.296,0.642,40,153,125,12,29,5,0,1,21,1,23,27,2,2,17.6%,15.0%,1.17,0.064,0.277,0.314,16,-8,65,43.7%,17.5%,38.8%,9.7%,2.5%
2025,Jayden Hamilton,Merrimack,FR,3B,0.249,0.316,0.367,0.684,48,197,177,28,44,12,0,3,21,3,15,18,1,1,9.1%,7.6%,1.2,0.119,0.261,0.318,21,-10,68,45.9%,14.4%,39.7%,20.5%,5.2%
2025,Jayden Lobliner,San Diego,JR,C,0.286,0.362,0.453,0.816,51,219,192,32,55,12,1,6,30,13,11,44,1,0,20.1%,5.0%,4.02,0.167,0.34,0.373,33,-1,96,41.9%,21.6%,36.5%,7.4%,11.1%
2025,Jayden Lopez,UC Riverside,SR,LF,0.217,0.347,0.333,0.681,40,146,120,15,26,3,1,3,11,5,19,48,2,2,32.9%,13.0%,2.53,0.117,0.333,0.327,16,-6,72,35.2%,18.3%,46.5%,7.0%,9.1%
2025,Jayden Melendez,Pittsburgh,SR,C,0.212,0.36,0.354,0.715,54,237,189,36,40,6,0,7,30,14,31,57,0,1,24.1%,13.1%,1.84,0.143,0.26,0.344,30,-7,81,41.0%,11.9%,47.0%,13.4%,11.1%
2025,Jayden Smith,Utah Valley,SR,CF,0.391,0.5,0.512,1.012,53,256,207,54,81,17,4,0,42,19,28,42,14,5,16.4%,10.9%,1.5,0.121,0.485,0.472,59,19,147,44.6%,25.3%,30.1%,7.2%,0.0%
2025,Jayden Walker,Mercyhurst,SR,1B,0.314,0.408,0.562,0.97,52,229,194,35,61,10,1,12,40,0,32,31,2,1,13.5%,14.0%,0.96,0.247,0.32,0.427,44,8,124,41.4%,20.4%,38.2%,5.7%,20.0%
2025,Jayden Williams,Prairie View,SR,CF,0.315,0.429,0.441,0.869,42,183,143,38,45,5,2,3,16,4,26,37,19,2,20.2%,14.2%,1.42,0.126,0.4,0.406,32,4,113,41.4%,23.2%,35.4%,1.0%,8.6%
2025,Jayder Raifstanger,St. John’s,SO,3B,0.357,0.479,0.493,0.972,52,261,207,47,74,12,2,4,37,13,37,36,1,0,13.8%,14.2%,0.97,0.135,0.414,0.453,56,15,137,38.7%,21.4%,39.9%,4.6%,5.8%
2025,Jaylen Hernandez,Winthrop,SO,DH,0.309,0.466,0.482,0.948,60,294,220,69,68,19,2,5,58,26,43,33,11,3,11.2%,14.6%,0.77,0.173,0.337,0.443,60,15,132,38.9%,23.7%,37.4%,5.8%,7.0%
2025,Jaylon Lucky,Southern,JR,LF,0.288,0.475,0.441,0.916,39,160,111,32,32,7,2,2,39,16,27,13,16,5,8.1%,16.9%,0.48,0.153,0.3,0.436,32,7,128,44.7%,11.7%,43.6%,5.3%,4.9%
2025,Jayson Gonzalez,Iona,GR,SS,0.273,0.346,0.36,0.706,39,182,161,20,44,6,1,2,29,8,11,24,18,3,13.2%,6.0%,2.2,0.087,0.307,0.331,21,-7,74,45.3%,24.8%,29.9%,5.1%,4.9%
2025,Jayson Jones,Oklahoma State,JR,3B,0.217,0.306,0.354,0.66,50,216,189,36,41,9,1,5,29,5,20,55,2,3,25.5%,9.3%,2.74,0.138,0.275,0.308,21,-13,62,44.1%,16.9%,39.0%,9.6%,9.4%
2025,Jc Frias,Iona,SO,2B,0.229,0.413,0.361,0.775,47,226,166,43,38,10,0,4,24,19,36,34,1,0,15.0%,15.9%,0.94,0.133,0.258,0.38,35,0,99,43.7%,14.8%,41.5%,8.9%,7.1%
2025,Jeff Pierantoni,Yale,SR,SS,0.21,0.321,0.231,0.552,45,188,143,32,30,0,0,1,23,8,16,22,16,4,11.7%,8.5%,1.38,0.021,0.24,0.281,14,-15,49,52.3%,18.9%,28.8%,5.4%,3.1%
2025,Jeffrey Ince,Samford,JR,2B,0.326,0.442,0.548,0.99,56,274,221,60,72,17,1,10,34,10,37,49,20,2,17.9%,13.5%,1.33,0.222,0.38,0.447,57,14,134,45.8%,18.5%,35.7%,2.4%,16.7%
2025,Jeremy Martinez,Indiana State,FR,C,0.255,0.367,0.376,0.743,47,197,165,29,42,11,0,3,21,3,27,31,0,0,15.7%,13.7%,1.15,0.121,0.295,0.353,26,-4,85,41.0%,19.4%,39.6%,4.5%,5.7%
2025,Jeremy Rader,Houston Christian,SR,2B,0.25,0.392,0.347,0.739,44,165,124,23,31,4,1,2,22,9,22,25,5,4,15.2%,13.3%,1.14,0.097,0.29,0.36,23,-3,89,48.0%,18.0%,34.0%,7.0%,5.9%
2025,Jeremy Sangalang,Siena,GR,SS,0.3,0.414,0.381,0.795,54,255,210,45,63,17,0,0,23,12,29,33,10,1,12.9%,11.4%,1.13,0.081,0.356,0.384,40,1,102,38.5%,16.8%,44.7%,9.3%,0.0%
2025,Jeremy Sheffield,Georgetown,JR,3B,0.242,0.369,0.36,0.729,53,225,186,39,45,6,2,4,26,3,35,58,9,7,25.8%,15.6%,1.65,0.118,0.328,0.347,29,-6,83,58.1%,14.7%,27.1%,4.7%,11.4%
2025,Jeremy Sosa,Manhattan,FR,LF,0.237,0.326,0.339,0.665,36,136,118,18,28,9,0,1,13,1,15,35,10,5,25.7%,11.0%,2.34,0.102,0.325,0.316,14,-7,66,35.1%,14.3%,50.6%,9.1%,2.6%
2025,Jeremy Wolf,UNC Greensboro,JR,2B,0.295,0.379,0.45,0.829,51,235,200,38,59,18,2,3,23,8,21,36,16,6,15.3%,8.9%,1.72,0.155,0.341,0.382,37,0,100,37.8%,19.2%,42.9%,9.6%,4.5%
2025,Jeriah Lewis,San Jose State,SR,CF,0.251,0.346,0.489,0.835,59,258,219,32,55,10,3,12,43,5,29,61,16,6,23.6%,11.2%,2.11,0.237,0.287,0.37,38,-2,94,35.2%,13.8%,50.9%,13.2%,14.8%
2025,Jesiah Carpenter,UMBC,SO,CF,0.312,0.411,0.393,0.805,46,209,173,41,54,8,0,2,25,8,24,41,16,5,19.6%,11.5%,1.7,0.081,0.388,0.382,33,0,100,50.0%,15.7%,34.3%,4.5%,4.3%
2025,Jess Bellows,South Dakota State,SR,CF,0.245,0.331,0.31,0.641,45,180,155,22,38,5,1,1,13,11,9,42,4,1,23.3%,5.0%,4.66,0.065,0.33,0.311,18,-10,64,49.5%,16.2%,34.2%,7.2%,2.6%
2025,Jesse Donohoe,Georgia State,SR,3B,0.282,0.414,0.598,1.013,56,263,209,52,59,13,1,17,48,2,48,47,2,0,17.9%,18.3%,0.98,0.316,0.282,0.442,54,13,131,33.3%,12.1%,54.5%,7.9%,18.9%
2025,Jesse Jaconski,Penn State,JR,LF,0.298,0.368,0.551,0.919,55,235,205,40,61,14,1,12,54,5,20,46,7,4,19.6%,8.5%,2.31,0.254,0.325,0.404,41,4,112,46.0%,11.8%,42.2%,6.8%,17.6%
2025,Jesus Riera,Arkansas-Pine Bluff,SR,SS,0.264,0.345,0.431,0.776,51,204,174,33,46,10,2,5,33,9,14,39,6,2,19.1%,6.9%,2.77,0.167,0.308,0.355,28,-4,87,23.3%,21.1%,55.6%,12.0%,6.8%
2025,Jesus Vanegas,Bethune-Cookman,JR,2B,0.285,0.377,0.566,0.943,60,259,221,53,63,12,1,16,47,10,24,73,5,2,28.2%,9.3%,3.03,0.281,0.351,0.414,47,7,117,36.2%,17.4%,46.3%,11.4%,23.2%
2025,Jeter Polledo,Bethune-Cookman,FR,SS,0.326,0.391,0.549,0.94,52,203,175,35,57,13,4,6,48,9,13,31,7,3,15.3%,6.4%,2.39,0.223,0.357,0.417,37,6,118,42.8%,15.9%,41.4%,6.2%,10.0%
2025,Jeter Ybarra,Michigan,GR,1B,0.281,0.372,0.457,0.829,56,234,199,37,56,12,1,7,50,6,25,28,1,0,12.0%,10.7%,1.12,0.176,0.292,0.378,36,-1,98,41.4%,14.9%,43.7%,4.6%,9.2%
2025,Jhonkeanu Perez,Radford,SR,LF,0.297,0.38,0.429,0.81,53,256,219,45,65,15,4,2,25,15,17,46,13,2,18.0%,6.6%,2.73,0.132,0.36,0.375,39,-1,97,46.3%,20.9%,32.8%,5.1%,3.4%
2025,Jimmy Brennan,Seton Hall,SR,DH,0.274,0.389,0.419,0.809,51,228,186,34,51,10,1,5,41,8,29,31,0,2,13.6%,12.7%,1.07,0.145,0.301,0.376,35,-1,97,41.4%,14.6%,45.2%,12.1%,7.0%
2025,Jimmy De Anda,Utah Valley,JR,LF,0.285,0.425,0.459,0.884,50,219,172,45,49,9,3,5,35,13,31,48,9,2,21.9%,14.2%,1.54,0.174,0.361,0.411,39,5,116,36.0%,22.4%,41.6%,4.8%,9.6%
2025,Jimmy Janicki,Troy,FR,3B,0.28,0.367,0.37,0.737,54,229,200,34,56,12,0,2,32,7,21,33,2,1,14.4%,9.2%,1.57,0.09,0.325,0.35,30,-6,84,52.1%,16.2%,31.7%,6.6%,3.8%
