Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2023,Jadyn Jackson,Georgia Tech,JR,SS,0.296,0.352,0.352,0.704,46,177,159,22,47,9,0,0,19.0,0,15,33,1,1,18.6%,8.5%,2.19,0.057,0.367,0.331,22,-6,80,42.1%,30.2%,27.8%,6.3%,0.0%
2023,Jahli Hendricks,Southern,JR,2B,0.314,0.444,0.46,0.904,40,172,137,36,43,7,2,3,22.0,4,28,37,6,2,21.5%,16.3%,1.32,0.146,0.412,0.422,34,7,124,44.9%,26.5%,28.6%,8.2%,10.7%
2023,Jaime Ferrer,Florida State,SO,RF,0.324,0.369,0.533,0.903,54,242,225,39,73,22,2,7,42.0,6,10,40,4,1,16.5%,4.1%,4.02,0.209,0.371,0.405,44,6,116,44.0%,19.6%,36.4%,6.5%,10.4%
2023,Jake Allgeyer,Western Illinois,JR,3B,0.31,0.391,0.421,0.812,52,226,197,24,61,10,0,4,34.0,2,25,27,1,0,11.9%,11.1%,1.07,0.112,0.341,0.378,37,1,102,41.6%,27.1%,31.3%,5.4%,7.7%
2023,Jake Berg,Lipscomb,JR,LF,0.225,0.42,0.31,0.73,60,260,187,34,42,7,0,3,28.0,11,54,50,10,4,19.2%,20.8%,0.92,0.086,0.285,0.365,40,-2,96,41.7%,14.4%,43.9%,7.6%,5.2%
2023,Jake Berger,Harvard,JR,3B,0.292,0.391,0.472,0.863,44,197,161,31,47,11,0,6,32.0,5,25,42,6,2,21.3%,12.7%,1.68,0.18,0.345,0.389,34,2,108,34.7%,19.4%,46.0%,9.7%,10.5%
2023,Jake Casey,Kent State,SO,RF,0.249,0.385,0.527,0.911,49,209,169,44,42,7,2,12,40.0,14,24,61,13,0,29.2%,11.5%,2.54,0.278,0.309,0.407,39,6,117,41.3%,16.5%,42.2%,4.6%,26.1%
2023,Jake Cunningham,Charlotte,JR,CF,0.267,0.359,0.519,0.878,49,217,187,40,50,14,0,11,41.0,3,25,56,1,0,25.8%,11.5%,2.24,0.251,0.32,0.391,38,3,109,36.9%,17.7%,45.4%,6.2%,18.6%
2023,Jake Curtis,Memphis,SO,2B,0.266,0.398,0.401,0.799,53,225,177,36,47,6,3,4,23.0,7,34,48,14,4,21.3%,15.1%,1.41,0.136,0.336,0.377,36,1,102,40.8%,16.9%,42.3%,6.2%,7.3%
2023,Jake DeFries,Butler,GR,2B,0.253,0.34,0.376,0.716,52,202,170,27,43,7,4,2,23.0,5,20,43,7,4,21.3%,9.9%,2.15,0.124,0.315,0.331,26,-7,80,40.8%,20.8%,38.4%,5.6%,4.2%
2023,Jake Deleo,Georgia Tech,JR,CF,0.365,0.426,0.651,1.076,57,283,249,60,91,23,3,14,53.0,6,23,48,8,3,17.0%,8.1%,2.1,0.285,0.403,0.471,67,22,148,35.4%,24.2%,40.4%,4.5%,17.5%
2023,Jake Dunion,Delaware,JR,CF,0.275,0.346,0.411,0.757,57,233,207,35,57,13,3,3,49.0,1,22,39,8,2,16.7%,9.4%,1.78,0.135,0.325,0.35,33,-4,89,46.7%,15.8%,37.6%,4.2%,4.8%
2023,Jake Elbeery,Richmond,SO,1B,0.286,0.357,0.362,0.719,53,230,196,28,56,9,0,2,38.0,3,22,33,0,0,14.3%,9.6%,1.49,0.077,0.323,0.336,30,-7,82,29.2%,20.8%,50.0%,8.9%,2.4%
2023,Jake English,Kansas,SO,C,0.219,0.345,0.444,0.789,49,195,160,25,35,4,1,10,22.0,0,32,36,0,0,18.5%,16.4%,1.13,0.225,0.216,0.356,28,-3,92,33.6%,20.8%,45.6%,6.4%,17.5%
2023,Jake Field,Iona,SR,RF,0.353,0.44,0.668,1.108,49,225,187,36,66,16,5,11,54.0,5,28,31,5,3,13.8%,12.4%,1.11,0.316,0.367,0.48,55,19,153,34.4%,14.4%,51.3%,10.0%,13.4%
2023,Jake Gelof,Virginia,JR,3B,0.321,0.427,0.71,1.137,65,307,252,71,81,23,3,23,90.0,2,48,50,3,2,16.3%,15.6%,1.04,0.389,0.315,0.483,75,26,154,28.9%,13.7%,57.4%,9.8%,19.7%
2023,Jake Greiving,Air Force,JR,DH,0.297,0.348,0.504,0.852,58,276,246,38,73,24,3,7,62.0,6,17,51,1,0,18.5%,6.2%,2.98,0.207,0.338,0.378,45,1,102,37.4%,15.3%,47.3%,6.9%,7.3%
2023,Jake Gustin,Bryant,SR,2B,0.348,0.448,0.583,1.031,50,241,204,52,71,16,4,8,46.0,7,30,27,4,2,11.2%,12.4%,0.9,0.235,0.373,0.464,55,17,145,42.9%,22.3%,34.9%,8.6%,13.1%
2023,Jake Haggard,UL Monroe,FR,1B,0.256,0.355,0.391,0.746,48,186,156,26,40,4,1,5,24.0,2,23,50,6,0,26.9%,12.4%,2.17,0.135,0.34,0.347,26,-4,87,47.2%,23.1%,29.6%,7.4%,15.6%
2023,Jake Haze,Northwestern State,JR,SS,0.316,0.419,0.479,0.898,54,230,190,36,60,15,2,4,41.0,9,27,36,2,1,15.7%,11.7%,1.34,0.163,0.366,0.413,44,7,120,42.0%,26.1%,31.8%,3.8%,8.0%
2023,Jake Holcroft,Portland,JR,CF,0.337,0.4,0.502,0.902,54,270,243,46,82,13,3,7,43.0,2,24,23,14,2,8.5%,8.9%,0.96,0.165,0.35,0.406,50,7,116,40.2%,19.2%,40.6%,2.3%,7.9%
2023,Jake Holland,New Mexico,JR,C,0.333,0.371,0.633,1.004,41,159,150,29,50,7,1,12,39.0,1,8,32,0,0,20.1%,5.0%,4.02,0.3,0.358,0.44,34,8,133,36.4%,22.9%,40.7%,5.9%,25.0%
2023,Jake Hyde,Georgetown,JR,RF,0.32,0.39,0.608,0.998,57,254,222,44,71,12,2,16,56.0,8,20,53,3,1,20.9%,7.9%,2.65,0.288,0.35,0.436,53,13,131,39.3%,14.5%,46.2%,6.4%,20.0%
2023,Jake Jarvis,Purdue,SR,RF,0.272,0.402,0.497,0.899,49,190,151,37,41,2,1,10,36.0,10,25,54,8,3,28.4%,13.2%,2.15,0.225,0.344,0.403,35,4,115,32.0%,19.0%,49.0%,7.0%,20.4%
2023,Jake Killingsworth,Southeastern Louisiana,JR,DH,0.271,0.345,0.347,0.693,38,165,144,18,39,8,0,1,31.0,6,12,30,2,1,18.2%,7.3%,2.49,0.076,0.328,0.327,20,-6,78,47.8%,15.7%,36.5%,4.3%,2.4%
2023,Jake King,Northern Colorado,SO,LF,0.314,0.413,0.41,0.823,41,185,156,27,49,10,1,1,20.0,0,27,27,3,1,14.6%,14.6%,1.0,0.096,0.372,0.388,31,2,107,52.4%,11.9%,35.7%,7.1%,2.2%
2023,Jake Mastillo,Long Island,JR,RF,0.287,0.355,0.552,0.907,55,259,230,48,66,15,2,14,49.0,4,22,37,12,3,14.3%,8.5%,1.68,0.265,0.286,0.4,47,5,113,40.0%,17.4%,42.6%,7.2%,16.9%
2023,Jake McCutcheon,Missouri State,FR,2B,0.288,0.386,0.405,0.792,42,132,111,17,32,8,1,1,18.0,0,19,23,1,0,17.4%,14.4%,1.21,0.117,0.348,0.37,21,0,99,51.7%,13.5%,34.8%,3.4%,3.2%
2023,Jake McElroy,Holy Cross,JR,3B,0.253,0.404,0.323,0.727,48,209,158,31,40,9,1,0,22.0,6,38,35,6,0,16.7%,18.2%,0.92,0.07,0.31,0.357,31,-3,92,46.9%,16.4%,36.7%,8.6%,0.0%
2023,Jake McMurray,Oral Roberts,SR,1B,0.326,0.42,0.449,0.869,66,333,276,59,90,14,1,6,47.0,4,45,28,2,1,8.4%,13.5%,0.62,0.123,0.339,0.401,60,7,114,40.8%,20.0%,39.2%,4.4%,6.1%
2023,Jake Parr,Purdue,SR,1B,0.331,0.422,0.534,0.956,48,192,163,35,54,15,3,4,36.0,11,16,34,3,1,17.7%,8.3%,2.13,0.202,0.394,0.433,40,9,130,48.1%,20.6%,31.3%,6.1%,9.8%
2023,Jake Perry,Minnesota,SO,3B,0.229,0.326,0.37,0.696,52,224,192,29,44,13,1,4,32.0,2,27,35,2,0,15.6%,12.1%,1.29,0.141,0.256,0.325,27,-8,76,42.5%,17.5%,40.0%,8.1%,6.3%
2023,Jake Rainess,Maine,JR,SS,0.316,0.444,0.618,1.062,53,263,212,73,67,14,1,16,47.0,14,35,55,38,8,20.9%,13.3%,1.57,0.302,0.362,0.471,62,20,148,32.1%,23.1%,44.9%,1.3%,22.9%
2023,Jake Skipworth,California Baptist,JR,1B,0.26,0.348,0.391,0.739,58,247,215,32,56,13,0,5,30.0,9,21,55,2,0,22.3%,8.5%,2.62,0.13,0.325,0.343,33,-6,85,46.5%,17.6%,35.8%,8.2%,8.8%
2023,Jake Skrine,Valparaiso,SR,C,0.272,0.319,0.527,0.846,43,191,169,24,46,5,1,12,42.0,4,11,37,3,0,19.4%,5.8%,3.34,0.254,0.268,0.366,29,-1,97,34.8%,20.3%,44.9%,10.9%,19.4%
2023,Jake Studley,Connecticut,GR,RF,0.325,0.42,0.496,0.916,60,283,234,48,76,12,2,8,57.0,12,30,41,6,4,14.5%,10.6%,1.37,0.171,0.358,0.417,55,10,121,46.7%,15.4%,37.9%,7.7%,10.8%
2023,Jake Thilges,VCU,SO,1B,0.238,0.345,0.378,0.723,45,206,172,30,41,5,2,5,27.0,11,19,54,4,1,26.2%,9.2%,2.85,0.14,0.308,0.338,27,-6,83,45.9%,12.3%,41.8%,5.7%,9.8%
2023,Jake Ticer,Old Dominion,JR,DH,0.292,0.453,0.708,1.161,43,170,130,39,38,6,0,16,41.0,10,29,40,0,0,23.5%,17.1%,1.37,0.415,0.293,0.494,43,16,159,36.3%,13.2%,50.5%,7.7%,34.8%
2023,Jake Tsukada,Portland,JR,2B,0.294,0.377,0.363,0.74,50,231,201,37,59,10,2,0,25.0,5,22,32,7,1,13.9%,9.5%,1.46,0.07,0.349,0.353,33,-4,90,61.3%,17.8%,20.9%,4.9%,0.0%
2023,Jake Whitlinger,Lehigh,SO,CF,0.279,0.384,0.372,0.756,49,222,183,47,51,9,1,2,21.0,10,22,25,16,3,11.3%,9.9%,1.14,0.093,0.312,0.361,33,-2,94,50.3%,15.7%,34.0%,5.9%,3.8%
2023,Jake Williams,Yale,JR,2B,0.273,0.36,0.338,0.698,40,181,154,23,42,7,0,1,19.0,3,18,33,9,3,18.2%,9.9%,1.84,0.065,0.342,0.334,23,-5,81,32.5%,29.2%,38.3%,5.8%,2.2%
2023,Jake Wright,Little Rock,SR,C,0.2,0.333,0.338,0.672,42,158,130,19,26,3,0,5,22.0,7,19,32,11,2,20.3%,12.0%,1.69,0.138,0.226,0.322,19,-6,75,26.3%,20.0%,53.7%,15.8%,9.8%
2023,Jakob Runnels,North Florida,JR,C,0.32,0.436,0.581,1.017,50,218,172,34,55,3,0,14,57.0,8,32,23,1,1,10.6%,14.7%,0.72,0.262,0.291,0.446,47,12,136,36.4%,16.9%,46.8%,12.3%,19.4%
2023,Jakob Simons,Cal State Northridge,JR,CF,0.356,0.45,0.665,1.115,48,222,188,51,67,14,1,14,48.0,14,18,41,11,1,18.5%,8.1%,2.28,0.309,0.398,0.491,56,20,158,39.4%,19.0%,41.5%,9.9%,23.7%
2023,Jalen Jones,Eastern Kentucky,SR,2B,0.249,0.347,0.41,0.757,54,240,205,30,51,13,1,6,38.0,5,27,69,5,2,28.8%,11.3%,2.55,0.161,0.341,0.35,34,-4,89,41.0%,16.4%,42.5%,3.7%,10.5%
2023,Jalen Niles,Florida A&M,SO,SS,0.246,0.293,0.309,0.601,52,193,175,29,43,8,0,1,17.0,0,12,44,11,1,22.8%,6.2%,3.68,0.063,0.321,0.283,17,-14,56,48.1%,18.3%,33.6%,6.9%,2.3%
2023,Jalen Parker,Alabama A&M,JR,RF,0.246,0.355,0.342,0.697,39,139,114,14,28,9,1,0,17.0,5,16,37,10,2,26.6%,11.5%,2.31,0.096,0.35,0.334,18,-4,81,32.9%,16.4%,50.7%,6.8%,0.0%
2023,Jamal George,Alabama State,FR,C,0.296,0.393,0.455,0.848,55,229,189,42,56,12,0,6,34.0,4,28,51,9,4,22.3%,12.2%,1.83,0.159,0.37,0.389,39,3,108,44.9%,21.0%,34.1%,5.1%,12.8%
2023,James Arakawa,San Diego,GR,2B,0.306,0.399,0.418,0.817,48,210,170,37,52,11,1,2,17.0,11,18,12,10,3,5.7%,8.6%,0.66,0.112,0.313,0.381,35,1,104,40.6%,25.6%,33.8%,5.6%,3.7%
2023,James Bell,CSU Bakersfield,JR,LF,0.275,0.327,0.387,0.715,52,224,204,26,56,14,0,3,41.0,3,14,40,0,1,17.9%,6.3%,2.84,0.113,0.325,0.326,27,-8,77,35.4%,24.4%,40.2%,6.7%,4.5%
2023,James Broderick,Elon,JR,SS,0.242,0.374,0.312,0.686,50,203,157,30,38,3,1,2,22.0,3,32,30,2,4,14.8%,15.8%,0.94,0.07,0.281,0.335,26,-6,81,49.6%,17.1%,33.3%,3.9%,4.7%
2023,James Dunlap,North Dakota State,JR,1B,0.32,0.394,0.494,0.888,46,205,178,31,57,14,1,5,42.0,4,19,30,14,6,14.6%,9.3%,1.57,0.174,0.359,0.402,37,5,114,40.0%,23.3%,36.7%,2.7%,9.1%
2023,James Harmstead,Monmouth,SR,1B,0.222,0.319,0.411,0.73,42,185,158,26,35,7,1,7,26.0,4,20,49,1,1,26.5%,10.8%,2.45,0.19,0.267,0.333,24,-6,80,41.1%,15.2%,43.8%,8.0%,14.3%
2023,James Hinson,Western Carolina,JR,RF,0.275,0.354,0.569,0.923,44,189,167,34,46,9,2,12,34.0,5,16,37,0,0,19.6%,8.5%,2.31,0.293,0.286,0.404,35,5,115,48.5%,8.5%,43.1%,7.7%,21.4%
2023,James House,Dartmouth,SR,DH,0.189,0.313,0.305,0.618,32,112,95,10,18,6,1,1,14.0,4,13,39,0,0,34.8%,11.6%,3.0,0.116,0.309,0.301,11,-6,64,38.2%,12.7%,49.1%,23.6%,3.7%
2023,James Jett,Charleston Southern,JR,LF,0.215,0.303,0.43,0.734,38,89,79,12,17,5,0,4,15.0,2,8,32,1,0,36.0%,9.0%,4.0,0.215,0.302,0.329,11,-3,78,38.6%,13.6%,47.7%,6.8%,19.0%
2023,James Moses,Towson,SR,CF,0.316,0.43,0.426,0.856,53,257,209,49,66,9,1,4,20.0,2,40,29,20,4,11.3%,15.6%,0.72,0.11,0.352,0.403,47,6,115,41.4%,23.0%,35.6%,10.9%,6.5%
2023,James Nelson,Longwood,JR,DH,0.305,0.385,0.483,0.868,45,136,118,18,36,6,0,5,19.0,5,11,26,3,1,19.1%,8.1%,2.36,0.178,0.352,0.395,24,2,111,48.9%,14.4%,36.7%,4.4%,15.2%
2023,James Shimashita,San Jose State,SR,RF,0.185,0.301,0.3,0.601,45,154,130,17,24,1,1,4,9.0,2,20,25,0,0,16.2%,13.0%,1.25,0.115,0.196,0.289,14,-10,58,39.0%,11.4%,49.5%,6.7%,7.7%
2023,James Tibbs,Florida State,SO,1B,0.338,0.471,0.682,1.153,54,244,195,61,66,14,1,17,43.0,1,48,49,5,0,20.1%,19.7%,1.02,0.344,0.38,0.497,62,24,161,43.4%,9.7%,46.9%,2.8%,25.0%
2023,James Williams III,UC Davis,SR,DH,0.249,0.349,0.367,0.717,51,211,177,22,44,16,1,1,33.0,11,18,36,2,1,17.1%,8.5%,2.01,0.119,0.301,0.339,28,-6,83,46.2%,15.4%,38.5%,5.6%,1.8%
2023,JanMikell Bastardo,Florida A&M,SR,DH,0.33,0.41,0.587,0.998,57,235,206,52,68,12,1,13,53.0,7,21,35,1,3,14.9%,8.9%,1.67,0.257,0.348,0.444,50,13,135,42.9%,17.1%,40.0%,12.4%,19.1%
2023,Jancarlos Colon,Delaware State,JR,SS,0.269,0.333,0.291,0.625,48,199,175,29,47,4,0,0,13.0,2,16,21,4,0,10.6%,8.0%,1.33,0.023,0.301,0.3,20,-11,64,49.3%,14.2%,36.5%,10.8%,0.0%
2023,Janson Reeder,Kansas,JR,DH,0.276,0.371,0.558,0.928,54,233,199,36,55,16,2,12,45.0,10,21,51,6,2,21.9%,9.0%,2.43,0.281,0.312,0.412,44,7,119,28.6%,21.1%,50.3%,12.9%,16.2%
2023,Jared Cushing,Xavier,SR,2B,0.284,0.342,0.5,0.842,64,275,250,43,71,10,1,14,50.0,4,19,50,9,2,18.2%,6.9%,2.64,0.216,0.303,0.375,44,1,101,39.4%,15.7%,44.9%,12.1%,15.7%
2023,Jared Dickey,Tennessee,SO,LF,0.328,0.392,0.525,0.917,63,273,244,55,80,6,3,12,52.0,7,20,34,6,3,12.5%,7.3%,1.71,0.197,0.34,0.411,51,8,118,42.9%,17.1%,40.0%,4.4%,14.6%
2023,Jared Donnelly,New Jersey Tech,GR,3B,0.218,0.298,0.374,0.672,53,216,179,25,39,5,1,7,36.0,5,18,73,3,1,33.8%,8.3%,4.07,0.156,0.305,0.307,23,-11,67,23.8%,20.0%,56.2%,12.4%,11.9%
2023,Jared Johnson,Brown,SO,LF,0.224,0.321,0.345,0.666,33,135,116,12,26,7,2,1,14.0,7,10,26,4,3,19.3%,7.4%,2.61,0.121,0.278,0.313,15,-6,71,37.2%,16.3%,46.5%,11.6%,2.5%
2023,Jared Jones,LSU,FR,1B,0.302,0.424,0.636,1.059,54,203,162,37,49,12,0,14,45.0,1,36,69,2,0,34.0%,17.7%,1.92,0.333,0.422,0.459,46,14,142,29.9%,23.7%,46.4%,7.2%,31.1%
2023,Jared Mettam,Saint Mary’s,FR,SS,0.255,0.325,0.426,0.751,51,209,188,33,48,9,1,7,21.0,4,16,28,14,2,13.4%,7.7%,1.74,0.17,0.266,0.342,28,-5,85,43.8%,19.1%,37.0%,8.6%,11.7%
2023,Jared Miller,Oakland,GR,2B,0.254,0.384,0.399,0.783,55,217,173,32,44,12,2,3,38.0,9,30,43,10,3,19.8%,13.8%,1.43,0.145,0.313,0.369,34,-1,98,42.3%,17.7%,40.0%,8.5%,5.8%
2023,Jared Quandt,Hawaii,JR,RF,0.299,0.43,0.48,0.911,47,159,127,30,38,7,2,4,21.0,11,19,40,3,2,25.2%,11.9%,2.12,0.181,0.405,0.421,31,6,124,40.2%,17.2%,42.5%,5.7%,10.8%
2023,Jared Sprague-Lott,Richmond,JR,2B,0.314,0.44,0.582,1.022,53,249,194,60,61,13,0,13,43.0,4,44,31,3,2,12.4%,17.7%,0.7,0.268,0.308,0.449,54,15,137,24.0%,24.0%,52.1%,6.6%,14.9%
2023,Jared Sundstrom,UC Santa Barbara,JR,CF,0.328,0.401,0.678,1.079,47,203,177,39,58,15,1,15,43.0,3,20,45,10,2,22.2%,9.9%,2.24,0.35,0.361,0.464,47,14,145,27.7%,24.6%,47.7%,10.8%,24.2%
2023,Jared Thomas,Loyola Marymount,SR,C,0.299,0.395,0.428,0.822,49,223,187,30,56,12,0,4,35.0,7,25,27,4,2,12.1%,11.2%,1.08,0.128,0.325,0.381,37,1,104,42.0%,21.6%,36.4%,6.2%,6.8%
2023,Jared Thomas,Texas,FR,1B,0.321,0.398,0.484,0.881,64,250,215,54,69,15,4,4,29.0,1,27,38,10,6,15.2%,10.8%,1.41,0.163,0.374,0.403,46,6,115,45.2%,21.1%,33.7%,6.0%,7.1%
2023,Jared Tribett,Alabama A&M,JR,C,0.255,0.39,0.555,0.944,36,136,110,22,28,7,1,8,30.0,4,21,42,6,1,30.9%,15.4%,2.01,0.3,0.328,0.417,26,5,121,42.6%,11.5%,45.9%,6.6%,28.6%
2023,Jared Weber,Florida A&M,SR,RF,0.319,0.372,0.581,0.952,55,257,229,53,73,17,5,11,52.0,2,19,47,9,0,18.3%,7.4%,2.47,0.262,0.356,0.418,50,9,122,23.0%,23.0%,53.9%,12.4%,11.5%
2023,Jared Zimbardo,Quinnipiac,JR,LF,0.278,0.369,0.519,0.888,56,276,237,60,66,15,3,12,45.0,3,32,67,16,3,24.3%,11.6%,2.09,0.241,0.338,0.397,49,5,112,36.1%,18.3%,45.6%,5.9%,15.6%
2023,Jarod Wade,Long Island,SO,RF,0.276,0.36,0.362,0.722,46,192,163,26,45,9,1,1,25.0,8,15,33,1,1,17.2%,7.8%,2.21,0.086,0.333,0.341,26,-5,84,38.9%,24.4%,36.6%,7.6%,2.1%
2023,Jarrett Bickel,Purdue Fort Wayne,SR,SS,0.232,0.302,0.299,0.601,56,235,211,27,49,8,0,2,17.0,5,17,60,2,3,25.5%,7.2%,3.54,0.066,0.311,0.286,21,-16,57,38.6%,20.3%,41.2%,9.8%,3.2%
2023,Jarrett Brown,Georgia Southern,JR,3B,0.294,0.402,0.529,0.932,55,272,221,52,65,14,1,12,69.0,14,30,58,9,3,21.3%,11.0%,1.94,0.235,0.338,0.417,52,9,121,43.2%,20.7%,36.1%,7.1%,19.7%
2023,Jarrett Pokrovsky,Pennsylvania,FR,RF,0.292,0.385,0.404,0.789,48,201,171,28,50,9,2,2,33.0,3,24,43,2,2,21.4%,11.9%,1.8,0.111,0.375,0.369,31,-1,98,41.5%,26.2%,32.3%,6.2%,4.8%
2023,Jarrod Belbin,Campbell,SR,2B,0.327,0.426,0.661,1.088,61,312,251,75,82,15,3,21,68.0,11,40,54,25,1,17.3%,12.8%,1.35,0.335,0.328,0.466,72,23,146,36.0%,18.7%,45.3%,8.9%,22.8%
2023,Jase Felker,Kentucky,SR,3B,0.292,0.43,0.349,0.779,55,255,192,52,56,7,2,0,29.0,19,30,50,21,4,19.6%,11.8%,1.66,0.057,0.386,0.382,42,2,104,42.4%,23.5%,34.1%,2.3%,0.0%
2023,Jason Bottari,Albany,SR,CF,0.323,0.446,0.389,0.835,44,205,167,35,54,3,1,2,19.0,6,31,18,25,6,8.8%,15.1%,0.58,0.066,0.354,0.401,37,4,114,53.8%,17.2%,29.0%,9.0%,4.8%
2023,Jason Schiavone,James Madison,SO,C,0.224,0.311,0.453,0.764,51,197,170,39,38,12,0,9,34.0,4,19,54,3,0,27.4%,9.6%,2.85,0.229,0.264,0.343,27,-5,85,32.2%,14.4%,53.4%,8.5%,14.3%
2023,Jatavious Melton,Jackson State,SR,CF,0.315,0.454,0.489,0.943,50,241,178,68,56,13,3,4,38.0,8,40,39,29,5,16.2%,16.6%,0.98,0.174,0.377,0.434,50,11,130,47.1%,15.9%,37.0%,7.2%,7.8%
2023,Javon Fields,High Point,SR,RF,0.276,0.399,0.419,0.818,54,250,203,37,56,15,1,4,24.0,8,35,45,23,2,18.0%,14.0%,1.29,0.143,0.333,0.384,42,2,105,41.0%,12.2%,46.8%,9.0%,5.5%
2023,Javon Hernandez,Jacksonville State,JR,2B,0.397,0.479,0.567,1.046,56,266,224,59,89,11,3,7,49.0,5,33,29,11,1,10.9%,12.4%,0.88,0.17,0.429,0.473,63,21,149,38.4%,25.3%,36.3%,5.8%,10.1%
2023,Jay Beshears,Duke,JR,2B,0.333,0.438,0.586,1.024,59,281,237,58,79,15,0,15,56.0,13,31,45,4,0,16.0%,11.0%,1.45,0.253,0.362,0.458,63,19,142,39.3%,18.3%,42.4%,11.0%,18.5%
2023,Jay Curtis,Dayton,GR,LF,0.156,0.247,0.219,0.465,49,147,128,11,20,5,0,1,17.0,2,14,27,1,1,18.4%,9.5%,1.94,0.063,0.186,0.23,7,-16,30,32.0%,14.6%,53.4%,12.6%,1.8%
2023,Jay Harry,Penn State,JR,SS,0.299,0.376,0.463,0.838,50,229,201,47,60,13,1,6,37.0,6,20,21,6,2,9.2%,8.7%,1.06,0.164,0.307,0.383,38,2,105,44.7%,15.6%,39.7%,4.5%,8.5%
2023,Jay Luikart,Wright State,JR,RF,0.29,0.377,0.508,0.886,62,281,238,52,69,15,2,11,43.0,10,27,48,7,3,17.1%,9.6%,1.78,0.218,0.314,0.396,50,5,111,35.9%,14.4%,49.7%,7.2%,11.3%
2023,Jay Thomason,Air Force,JR,3B,0.344,0.439,0.722,1.161,57,269,227,55,78,21,1,21,74.0,9,31,40,6,4,14.9%,11.5%,1.3,0.379,0.339,0.497,69,26,161,36.6%,15.6%,47.8%,7.0%,23.6%
2023,Jay Wetherington,Presbyterian,JR,CF,0.209,0.298,0.257,0.554,47,172,148,16,31,7,0,0,16.0,6,13,40,9,4,23.3%,7.6%,3.07,0.047,0.284,0.273,14,-13,51,47.5%,15.8%,36.6%,7.9%,0.0%
2023,Jayden Davis,Samford,FR,2B,0.358,0.452,0.541,0.994,60,272,229,48,82,13,1,9,38.0,4,37,33,0,0,12.1%,13.6%,0.89,0.183,0.386,0.45,60,16,138,43.4%,21.7%,34.8%,5.6%,13.0%
2023,Jayden Hylton,Stetson,FR,RF,0.272,0.358,0.462,0.82,53,212,184,39,50,9,1,8,32.0,5,21,52,7,0,24.5%,9.9%,2.47,0.19,0.333,0.373,34,0,100,50.0%,15.9%,34.1%,8.3%,17.8%
2023,Jayden Kiernan,Utah,SR,1B,0.402,0.464,0.543,1.008,44,210,184,35,74,11,0,5,32.0,7,16,16,3,1,7.6%,7.6%,1.0,0.141,0.418,0.456,47,14,141,53.6%,22.0%,24.4%,2.4%,12.2%
2023,Jayden Lopez,UC Riverside,SO,LF,0.252,0.356,0.435,0.792,47,175,147,26,37,4,4,5,19.0,4,21,55,3,1,31.4%,12.0%,2.62,0.184,0.36,0.363,26,-1,95,49.5%,12.9%,37.6%,3.2%,14.3%
2023,Jayden Sloan,Alabama State,JR,DH,0.336,0.404,0.537,0.941,45,167,149,33,50,12,0,6,22.0,3,14,24,0,1,14.4%,8.4%,1.71,0.201,0.37,0.425,33,7,125,34.4%,24.0%,41.6%,13.6%,11.5%
2023,Jayden Wakeham,Northern Kentucky,GR,C,0.243,0.339,0.361,0.7,46,173,144,20,35,11,0,2,31.0,4,19,44,2,0,25.4%,11.0%,2.31,0.118,0.324,0.326,21,-6,77,47.6%,13.6%,38.8%,7.8%,5.0%
2023,Jaylen Armstrong,Southern,SR,CF,0.33,0.414,0.492,0.907,46,225,191,49,63,10,3,5,39.0,4,25,33,38,5,14.7%,11.1%,1.32,0.162,0.374,0.414,43,7,120,56.9%,15.0%,28.1%,4.6%,11.6%
2023,Jaylen Guy,Liberty,JR,CF,0.309,0.359,0.434,0.793,47,199,175,30,54,12,2,2,25.0,7,9,24,22,5,12.1%,4.5%,2.69,0.126,0.34,0.363,30,-2,95,37.1%,23.2%,39.7%,8.6%,3.3%
2023,Jaylin Rae,Charleston Southern,JR,2B,0.357,0.449,0.462,0.911,47,212,171,36,61,10,1,2,28.0,11,21,26,5,3,12.3%,9.9%,1.24,0.105,0.401,0.419,41,8,122,40.3%,22.3%,37.4%,5.8%,3.8%
2023,Jaylon Lee,James Madison,GR,RF,0.269,0.317,0.41,0.728,45,147,134,18,36,5,1,4,24.0,5,5,38,5,5,25.9%,3.4%,7.62,0.142,0.344,0.332,19,-5,80,40.9%,21.5%,37.6%,2.2%,11.4%
2023,Jaylon Lucky,Alcorn State,FR,LF,0.308,0.432,0.391,0.823,41,163,133,25,41,9,1,0,21.0,9,20,25,8,4,15.3%,12.3%,1.24,0.083,0.38,0.396,29,3,111,40.2%,20.6%,39.3%,10.3%,0.0%
2023,Jayson Kramer,Mount St. Mary’s,SR,LF,0.312,0.375,0.54,0.915,51,222,189,44,59,13,0,10,45.0,2,20,24,6,4,10.8%,9.0%,1.2,0.228,0.306,0.404,41,5,115,39.8%,18.0%,42.2%,9.3%,14.7%
2023,Jedier Hernandez,Seton Hall,SO,C,0.273,0.368,0.379,0.747,46,191,161,23,44,8,0,3,27.0,2,24,15,0,0,7.9%,12.6%,0.63,0.106,0.281,0.351,27,-3,89,53.4%,15.5%,31.1%,5.4%,6.5%
